chgNo,description,CPT,revCode,chgAmt
102186,MR Brain mri with and without contrast,70553,0610,2303.50
102187,MR cervical spine mri without contrast,72141,0610,1517.25
102188,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2669.00
102189,MR Lumbar spine mri without contrast,72148,0610,1466.75
102190,MR lumbar spine mri with contrast,72149,0610,923.50
102191,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1999.00
102192,MR Lower extremity mri without contrast,73721,0610,3150.75
102193,MR abdomen mri without contrast,74181,0610,2251.50
102194,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1507.25
102195,MR Brain mri without contrast,70551,0610,2912.00
102196,MR brain mri with and without contrast,70553,0610,1396.75
102197,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2611.50
102198,MR Cervical spine mri with contrast,72142,0610,2077.25
102199,MR lumbar spine mri without contrast,72148,0610,1070.00
102200,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2048.75
102201,MR Upper extremity mri without contrast,73221,0610,2026.50
102202,MR lower extremity mri without contrast,73721,0610,2288.00
102203,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,1641.75
102204,MR Abdomen mri with and without contrast,74183,0610,2691.50
102205,MR brain mri without contrast,70551,0610,1306.25
102206,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1538.00
102207,MR Cervical spine mri without contrast,72141,0610,2288.75
102208,MR cervical spine mri with contrast,72142,0610,956.50
102209,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,2324.25
102210,MR Lumbar spine mri with contrast,72149,0610,1343.00
102211,MR upper extremity mri without contrast,73221,0610,3141.75
102212,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2307.50
102213,MR Abdomen mri without contrast,74181,0610,862.00
102214,MR abdomen mri with and without contrast,74183,0610,1937.75
102215,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2743.50
102216,MR Brain mri with and without contrast,70553,0610,2915.25
102217,MR cervical spine mri without contrast,72141,0610,2892.00
102218,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,1421.75
102219,MR Lumbar spine mri without contrast,72148,0610,1970.50
102220,MR lumbar spine mri with contrast,72149,0610,3069.25
102221,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1724.00
102222,MR Lower extremity mri without contrast,73721,0610,1640.75
102223,MR abdomen mri without contrast,74181,0610,2549.50
102224,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1575.00
102225,MR Brain mri without contrast,70551,0610,2771.75
102226,MR brain mri with and without contrast,70553,0610,2645.50
102227,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2902.25
102228,MR Cervical spine mri with contrast,72142,0610,2778.00
102229,MR lumbar spine mri without contrast,72148,0610,1773.75
102230,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,3134.50
102231,MR Upper extremity mri without contrast,73221,0610,3134.25
102232,MR lower extremity mri without contrast,73721,0610,1430.00
102233,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,3023.75
102234,MR Abdomen mri with and without contrast,74183,0610,3215.50
102235,MR brain mri without contrast,70551,0610,2739.00
102236,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,2270.75
102237,MR Cervical spine mri without contrast,72141,0610,2604.50
102238,MR cervical spine mri with contrast,72142,0610,2783.25
102239,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,3043.00
102240,MR Lumbar spine mri with contrast,72149,0610,3134.75
102241,MR upper extremity mri without contrast,73221,0610,2768.50
102242,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2672.25
102243,MR Abdomen mri without contrast,74181,0610,3134.00
102244,MR abdomen mri with and without contrast,74183,0610,3064.75
102245,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,1768.50
102246,MR Brain mri with and without contrast,70553,0610,1914.00
102247,MR cervical spine mri without contrast,72141,0610,2492.75
102248,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2599.50
102249,MR Lumbar spine mri without contrast,72148,0610,1173.25
102250,MR lumbar spine mri with contrast,72149,0610,867.00
102251,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1111.75
102252,MR Lower extremity mri without contrast,73721,0610,1311.50
102253,MR abdomen mri without contrast,74181,0610,2580.25
102254,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1509.00
102255,MR Brain mri without contrast,70551,0610,2907.75
102256,MR brain mri with and without contrast,70553,0610,3058.50
102257,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2198.00
102258,MR Cervical spine mri with contrast,72142,0610,1482.75
102259,MR lumbar spine mri without contrast,72148,0610,1153.50
102260,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2716.25
102261,MR Upper extremity mri without contrast,73221,0610,1032.00
102262,MR lower extremity mri without contrast,73721,0610,1591.75
102263,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,968.50
102264,MR Abdomen mri with and without contrast,74183,0610,2086.25
102265,MR brain mri without contrast,70551,0610,1110.00
102266,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1539.75
102267,MR Cervical spine mri without contrast,72141,0610,2453.50
102268,MR cervical spine mri with contrast,72142,0610,2379.00
102269,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,1859.75
102270,MR Lumbar spine mri with contrast,72149,0610,1176.50
102271,MR upper extremity mri without contrast,73221,0610,1822.25
102272,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,1942.00
102273,MR Abdomen mri without contrast,74181,0610,2733.75
102274,MR abdomen mri with and without contrast,74183,0610,2417.50
102275,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2538.25
102276,MR Brain mri with and without contrast,70553,0610,2257.00
102277,MR cervical spine mri without contrast,72141,0610,1987.75
102278,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2808.50
102279,MR Lumbar spine mri without contrast,72148,0610,2626.00
102280,MR lumbar spine mri with contrast,72149,0610,1639.75
102281,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,2434.50
102282,MR Lower extremity mri without contrast,73721,0610,2222.25
102283,MR abdomen mri without contrast,74181,0610,3193.00
102284,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,905.75
102285,MR Brain mri without contrast,70551,0610,899.50
102286,MR brain mri with and without contrast,70553,0610,2834.25
102287,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2289.00
102288,MR Cervical spine mri with contrast,72142,0610,2628.75
102289,MR lumbar spine mri without contrast,72148,0610,1098.50
102290,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2314.00
102291,MR Upper extremity mri without contrast,73221,0610,1138.75
102292,MR lower extremity mri without contrast,73721,0610,1803.50
102293,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,2552.25
102294,MR Abdomen mri with and without contrast,74183,0610,1409.00
102295,MR brain mri without contrast,70551,0610,921.75
102296,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1166.50
102297,MR Cervical spine mri without contrast,72141,0610,1660.25
102298,MR cervical spine mri with contrast,72142,0610,2207.00
102299,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,2499.75
102300,MR Lumbar spine mri with contrast,72149,0610,1036.50
102301,MR upper extremity mri without contrast,73221,0610,831.00
102302,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2640.75
102303,MR Abdomen mri without contrast,74181,0610,1645.50
102304,MR abdomen mri with and without contrast,74183,0610,1663.25
102305,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,1942.00
102306,MR Brain mri with and without contrast,70553,0610,1591.75
102307,MR cervical spine mri without contrast,72141,0610,2970.50
102308,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2747.25
102309,MR Lumbar spine mri without contrast,72148,0610,2018.00
102310,MR lumbar spine mri with contrast,72149,0610,3116.75
102311,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1973.50
102312,MR Lower extremity mri without contrast,73721,0610,2155.00
102313,MR abdomen mri without contrast,74181,0610,2239.75
102314,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,2910.50
102315,MR Brain mri without contrast,70551,0610,1550.25
102316,MR brain mri with and without contrast,70553,0610,2698.00
102317,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2136.75
102318,MR Cervical spine mri with contrast,72142,0610,1951.50
102319,MR lumbar spine mri without contrast,72148,0610,1554.25
102320,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2980.00
102321,MR Upper extremity mri without contrast,73221,0610,1906.75
102322,MR lower extremity mri without contrast,73721,0610,1710.50
102323,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,1419.00
102324,MR Abdomen mri with and without contrast,74183,0610,1572.75
102325,MR brain mri without contrast,70551,0610,1479.50
102326,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1788.25
102327,MR Cervical spine mri without contrast,72141,0610,2627.00
102328,MR cervical spine mri with contrast,72142,0610,2154.75
102329,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,1235.50
102330,MR Lumbar spine mri with contrast,72149,0610,1155.25
102331,MR upper extremity mri without contrast,73221,0610,1000.00
102332,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,3075.75
102333,MR Abdomen mri without contrast,74181,0610,2709.50
102334,MR abdomen mri with and without contrast,74183,0610,2333.00
102335,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2416.75
102336,MR Brain mri with and without contrast,70553,0610,2117.50
102337,MR cervical spine mri without contrast,72141,0610,2100.25
102338,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,3047.00
102339,MR Lumbar spine mri without contrast,72148,0610,1133.75
102340,MR lumbar spine mri with contrast,72149,0610,1135.50
102341,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,2504.25
102342,MR Lower extremity mri without contrast,73721,0610,1498.00
102343,MR abdomen mri without contrast,74181,0610,2131.75
102344,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,3039.50
102345,MR Brain mri without contrast,70551,0610,1745.00
102346,MR brain mri with and without contrast,70553,0610,989.75
102347,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2610.50
102348,MR Cervical spine mri with contrast,72142,0610,2472.25
102349,MR lumbar spine mri without contrast,72148,0610,1130.00
102350,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,1240.75
102351,MR Upper extremity mri without contrast,73221,0610,854.50
102352,MR lower extremity mri without contrast,73721,0610,2300.25
102353,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,1964.00
102354,MR Abdomen mri with and without contrast,74183,0610,2761.75
102355,MR brain mri without contrast,70551,0610,2881.50
102356,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,2091.00
102357,MR Cervical spine mri without contrast,72141,0610,2754.75
102358,MR cervical spine mri with contrast,72142,0610,1962.50
102359,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,1404.25
102360,MR Lumbar spine mri with contrast,72149,0610,2875.00
102361,MR upper extremity mri without contrast,73221,0610,1982.75
102362,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2166.50
102363,MR Abdomen mri without contrast,74181,0610,1923.25
102364,MR abdomen mri with and without contrast,74183,0610,1189.00
102365,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2343.75
102366,MR Brain mri with and without contrast,70553,0610,1489.50
102367,MR cervical spine mri without contrast,72141,0610,929.00
102368,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,1060.75
102369,MR Lumbar spine mri without contrast,72148,0610,2103.50
102370,MR lumbar spine mri with contrast,72149,0610,1869.25
102371,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,821.00
102372,MR Lower extremity mri without contrast,73721,0610,2160.75
102373,MR abdomen mri without contrast,74181,0610,1874.50
102374,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1408.25
102375,MR Brain mri without contrast,70551,0610,2906.00
102376,MR brain mri with and without contrast,70553,0610,2201.75
102377,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2934.50
102378,MR Cervical spine mri with contrast,72142,0610,2360.00
102379,MR lumbar spine mri without contrast,72148,0610,1886.75
102380,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2949.50
102381,MR Upper extremity mri without contrast,73221,0610,1310.25
102382,MR lower extremity mri without contrast,73721,0610,1916.00
102383,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,2024.75
102384,MR Abdomen mri with and without contrast,74183,0610,1515.50
102385,MR brain mri without contrast,70551,0610,2960.25
102386,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,913.00
102387,MR Cervical spine mri without contrast,72141,0610,1378.75
102388,MR cervical spine mri with contrast,72142,0610,2005.50
102389,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,1902.00
102390,MR Lumbar spine mri with contrast,72149,0610,1205.75
102391,MR upper extremity mri without contrast,73221,0610,2662.50
102392,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2687.25
102393,MR Abdomen mri without contrast,74181,0610,2038.00
102394,MR abdomen mri with and without contrast,74183,0610,2453.75
102395,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,3128.50
102396,MR Brain mri with and without contrast,70553,0610,2169.25
102397,MR cervical spine mri without contrast,72141,0610,897.00
102398,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2461.75
102399,MR Lumbar spine mri without contrast,72148,0610,2905.50
102400,MR lumbar spine mri with contrast,72149,0610,1389.00
102401,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,2834.75
102402,MR Lower extremity mri without contrast,73721,0610,2185.50
102403,MR abdomen mri without contrast,74181,0610,910.25
102404,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1893.00
102405,MR Brain mri without contrast,70551,0610,1150.75
102406,MR brain mri with and without contrast,70553,0610,1539.50
102407,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2147.25
102408,MR Cervical spine mri with contrast,72142,0610,1612.00
102409,MR lumbar spine mri without contrast,72148,0610,1253.75
102410,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,1594.50
102411,MR Upper extremity mri without contrast,73221,0610,3180.00
102412,MR lower extremity mri without contrast,73721,0610,1788.75
102413,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,2691.50
102414,MR Abdomen mri with and without contrast,74183,0610,1628.25
102415,MR brain mri without contrast,70551,0610,1390.00
102416,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1889.75
102417,MR Cervical spine mri without contrast,72141,0610,1369.50
102418,MR cervical spine mri with contrast,72142,0610,3009.25
102419,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,2377.00
102420,MR Lumbar spine mri with contrast,72149,0610,3176.75
102421,MR upper extremity mri without contrast,73221,0610,1874.50
102422,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,1232.00
102423,MR Abdomen mri without contrast,74181,0610,2697.75
102424,MR abdomen mri with and without contrast,74183,0610,2489.50
102425,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2725.25
102426,MR Brain mri with and without contrast,70553,0610,2272.00
102427,MR cervical spine mri without contrast,72141,0610,1155.75
102428,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2942.50
102429,MR Lumbar spine mri without contrast,72148,0610,880.25
102430,MR lumbar spine mri with contrast,72149,0610,1761.00
102431,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1229.75
102432,MR Lower extremity mri without contrast,73721,0610,1575.50
102433,MR abdomen mri without contrast,74181,0610,2364.00
102434,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,2757.75
102435,MR Brain mri without contrast,70551,0610,2568.50
102436,MR brain mri with and without contrast,70553,0610,2148.25
102437,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,1537.00
102438,MR Cervical spine mri with contrast,72142,0610,3022.75
102439,MR lumbar spine mri without contrast,72148,0610,2996.50
102440,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2339.25
102441,MR Upper extremity mri without contrast,73221,0610,2662.00
102442,MR lower extremity mri without contrast,73721,0610,984.75
102443,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,1818.50
102444,MR Abdomen mri with and without contrast,74183,0610,1186.00
102445,MR brain mri without contrast,70551,0610,1875.75
102446,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,1667.50
102447,MR Cervical spine mri without contrast,72141,0610,1762.25
102448,MR cervical spine mri with contrast,72142,0610,2625.00
102449,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,2858.75
102450,MR Lumbar spine mri with contrast,72149,0610,931.50
102451,MR upper extremity mri without contrast,73221,0610,1583.25
102452,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,1327.00
102453,MR Abdomen mri without contrast,74181,0610,888.75
102454,MR abdomen mri with and without contrast,74183,0610,1428.50
102455,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,3094.00
102456,MR Brain mri with and without contrast,70553,0610,2316.75
102457,MR cervical spine mri without contrast,72141,0610,1355.50
102458,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,2511.25
102459,MR Lumbar spine mri without contrast,72148,0610,842.00
102460,MR lumbar spine mri with contrast,72149,0610,2573.75
102461,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,1389.50
102462,MR Lower extremity mri without contrast,73721,0610,1896.25
102463,MR abdomen mri without contrast,74181,0610,2599.00
102464,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,2708.75
102465,MR Brain mri without contrast,70551,0610,3191.50
102466,MR brain mri with and without contrast,70553,0610,1785.00
102467,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2047.75
102468,MR Cervical spine mri with contrast,72142,0610,873.50
102469,MR lumbar spine mri without contrast,72148,0610,2028.25
102470,MR LUMBAR SPINE MRI WITH CONTRAST,72149,0610,2222.00
102471,MR Upper extremity mri without contrast,73221,0610,1880.75
102472,MR lower extremity mri without contrast,73721,0610,2185.50
102473,MR ABDOMEN MRI WITHOUT CONTRAST,74181,0610,1863.25
102474,MR Abdomen mri with and without contrast,74183,0610,1180.00
102475,MR brain mri without contrast,70551,0610,1296.75
102476,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,0610,3117.50
102477,MR Cervical spine mri without contrast,72141,0610,1655.00
102478,MR cervical spine mri with contrast,72142,0610,2159.75
102479,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,0610,2840.50
102480,MR Lumbar spine mri with contrast,72149,0610,857.25
102481,MR upper extremity mri without contrast,73221,0610,3077.00
102482,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,0610,2799.75
102483,MR Abdomen mri without contrast,74181,0610,1796.50
102484,MR abdomen mri with and without contrast,74183,0610,2675.25
102485,MR BRAIN MRI WITHOUT CONTRAST,70551,0610,2277.00
102486,MR Brain mri with and without contrast,70553,0610,1099.75
102487,MR cervical spine mri without contrast,72141,0610,1161.50
102488,MR CERVICAL SPINE MRI WITH CONTRAST,72142,0610,1341.00
102489,MR Lumbar spine mri without contrast,72148,0610,825.75
102490,MR lumbar spine mri with contrast,72149,0610,2300.50
102491,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,0610,903.25
102492,MR Lower extremity mri without contrast,73721,0610,2265.00
102493,MR abdomen mri without contrast,74181,0610,2909.75
102494,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,0610,1811.50
102495,MR Brain mri without contrast,70551,0610,955.25
102496,MR brain mri with and without contrast,70553,0610,1535.00
102497,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,0610,2477.75
102498,MR Cervical spine mri with contrast,72142,0610,1748.50
102499,MR lumbar spine mri without contrast,72148,0610,2692.00
