chgNo,description,CPT,revCode,chgAmt
101890,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2184.75
101891,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1941.50
101892,CT PELVIS CT WITHOUT CONTRAST,72192,351,1474.00
101893,CT HEAD CT WITHOUT CONTRAST,70450,351,1662.75
101894,CT HEAD CT WITH CONTRAST,70460,351,2153.50
101895,CT CHEST CT WITHOUT CONTRAST,71250,351,1901.25
101896,CT CHEST CT WITH CONTRAST,71260,351,1317.00
101897,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,932.75
101898,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1483.50
101899,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,643.25
101900,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1280.00
101901,CT PELVIS CT WITHOUT CONTRAST,72192,351,865.75
101902,CT HEAD CT WITHOUT CONTRAST,70450,351,1309.50
101903,CT HEAD CT WITH CONTRAST,70460,351,1500.00
101904,CT CHEST CT WITHOUT CONTRAST,71250,351,2151.75
101905,CT CHEST CT WITH CONTRAST,71260,351,2008.50
101906,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1629.25
101907,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1154.00
101908,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1500.75
101909,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1733.50
101910,CT PELVIS CT WITHOUT CONTRAST,72192,351,894.25
101911,CT HEAD CT WITHOUT CONTRAST,70450,351,1128.00
101912,CT HEAD CT WITH CONTRAST,70460,351,2082.75
101913,CT CHEST CT WITHOUT CONTRAST,71250,351,895.50
101914,CT CHEST CT WITH CONTRAST,71260,351,1584.00
101915,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1350.75
101916,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,857.50
101917,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,981.25
101918,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1160.00
101919,CT PELVIS CT WITHOUT CONTRAST,72192,351,1081.75
101920,CT HEAD CT WITHOUT CONTRAST,70450,351,2053.50
101921,CT HEAD CT WITH CONTRAST,70460,351,809.25
101922,CT CHEST CT WITHOUT CONTRAST,71250,351,2054.00
101923,CT CHEST CT WITH CONTRAST,71260,351,1611.75
101924,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,655.50
101925,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2180.00
101926,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1097.75
101927,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1689.50
101928,CT PELVIS CT WITHOUT CONTRAST,72192,351,1510.25
101929,CT HEAD CT WITHOUT CONTRAST,70450,351,1095.00
101930,CT HEAD CT WITH CONTRAST,70460,351,1970.75
101931,CT CHEST CT WITHOUT CONTRAST,71250,351,712.50
101932,CT CHEST CT WITH CONTRAST,71260,351,1436.25
101933,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,2023.00
101934,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2226.75
101935,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1997.50
101936,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,847.00
101937,CT PELVIS CT WITHOUT CONTRAST,72192,351,1255.75
101938,CT HEAD CT WITHOUT CONTRAST,70450,351,2099.50
101939,CT HEAD CT WITH CONTRAST,70460,351,1747.25
101940,CT CHEST CT WITHOUT CONTRAST,71250,351,934.00
101941,CT CHEST CT WITH CONTRAST,71260,351,1634.75
101942,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,703.50
101943,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1435.25
101944,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1720.00
101945,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,789.75
101946,CT PELVIS CT WITHOUT CONTRAST,72192,351,1766.50
101947,CT HEAD CT WITHOUT CONTRAST,70450,351,806.00
101948,CT HEAD CT WITH CONTRAST,70460,351,798.75
101949,CT CHEST CT WITHOUT CONTRAST,71250,351,642.50
101950,CT CHEST CT WITH CONTRAST,71260,351,1394.25
101951,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1558.00
101952,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1446.75
101953,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,957.50
101954,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,651.25
101955,CT PELVIS CT WITHOUT CONTRAST,72192,351,2011.00
101956,CT HEAD CT WITHOUT CONTRAST,70450,351,1295.75
101957,CT HEAD CT WITH CONTRAST,70460,351,1297.50
101958,CT CHEST CT WITHOUT CONTRAST,71250,351,1925.00
101959,CT CHEST CT WITH CONTRAST,71260,351,2096.75
101960,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1946.50
101961,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,859.25
101962,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1049.00
101963,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,622.75
101964,CT PELVIS CT WITHOUT CONTRAST,72192,351,1627.50
101965,CT HEAD CT WITHOUT CONTRAST,70450,351,1560.25
101966,CT HEAD CT WITH CONTRAST,70460,351,1853.00
101967,CT CHEST CT WITHOUT CONTRAST,71250,351,1915.75
101968,CT CHEST CT WITH CONTRAST,71260,351,1084.50
101969,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1883.00
101970,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1565.75
101971,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,928.50
101972,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1608.25
101973,CT PELVIS CT WITHOUT CONTRAST,72192,351,623.00
101974,CT HEAD CT WITHOUT CONTRAST,70450,351,1776.75
101975,CT HEAD CT WITH CONTRAST,70460,351,1051.50
101976,CT CHEST CT WITHOUT CONTRAST,71250,351,1448.25
101977,CT CHEST CT WITH CONTRAST,71260,351,1351.00
101978,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1078.75
101979,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2067.50
101980,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2198.00
101981,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1238.75
101982,CT PELVIS CT WITHOUT CONTRAST,72192,351,1318.50
101983,CT HEAD CT WITHOUT CONTRAST,70450,351,1209.25
101984,CT HEAD CT WITH CONTRAST,70460,351,618.00
101985,CT CHEST CT WITHOUT CONTRAST,71250,351,1296.75
101986,CT CHEST CT WITH CONTRAST,71260,351,893.50
101987,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1724.25
101988,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,605.00
101989,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1258.75
101990,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1792.50
101991,CT PELVIS CT WITHOUT CONTRAST,72192,351,588.00
101992,CT HEAD CT WITHOUT CONTRAST,70450,351,1759.75
101993,CT HEAD CT WITH CONTRAST,70460,351,1663.50
101994,CT CHEST CT WITHOUT CONTRAST,71250,351,813.25
101995,CT CHEST CT WITH CONTRAST,71260,351,1520.00
101996,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,938.75
101997,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1939.50
101998,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,715.25
101999,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1839.00
102000,CT PELVIS CT WITHOUT CONTRAST,72192,351,631.75
102001,CT HEAD CT WITHOUT CONTRAST,70450,351,1895.50
102002,CT HEAD CT WITH CONTRAST,70460,351,1512.00
102003,CT CHEST CT WITHOUT CONTRAST,71250,351,1780.75
102004,CT CHEST CT WITH CONTRAST,71260,351,1430.50
102005,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,675.25
102006,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1653.00
102007,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1323.75
102008,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1342.50
102009,CT PELVIS CT WITHOUT CONTRAST,72192,351,1397.25
102010,CT HEAD CT WITHOUT CONTRAST,70450,351,640.00
102011,CT HEAD CT WITH CONTRAST,70460,351,1204.75
102012,CT CHEST CT WITHOUT CONTRAST,71250,351,2026.50
102013,CT CHEST CT WITH CONTRAST,71260,351,1997.00
102014,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,647.75
102015,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1571.50
102016,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2075.25
102017,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,887.00
102018,CT PELVIS CT WITHOUT CONTRAST,72192,351,2004.75
102019,CT HEAD CT WITHOUT CONTRAST,70450,351,909.50
102020,CT HEAD CT WITH CONTRAST,70460,351,1351.25
102021,CT CHEST CT WITHOUT CONTRAST,71250,351,1259.00
102022,CT CHEST CT WITH CONTRAST,71260,351,1058.75
102023,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1607.50
102024,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1142.00
102025,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,2186.75
102026,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,2148.50
102027,CT PELVIS CT WITHOUT CONTRAST,72192,351,1992.25
102028,CT HEAD CT WITHOUT CONTRAST,70450,351,1578.00
102029,CT HEAD CT WITH CONTRAST,70460,351,1623.75
102030,CT CHEST CT WITHOUT CONTRAST,71250,351,1839.50
102031,CT CHEST CT WITH CONTRAST,71260,351,1817.25
102032,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,916.00
102033,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2190.75
102034,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1424.50
102035,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,710.00
102036,CT PELVIS CT WITHOUT CONTRAST,72192,351,602.75
102037,CT HEAD CT WITHOUT CONTRAST,70450,351,598.50
102038,CT HEAD CT WITH CONTRAST,70460,351,1199.25
102039,CT CHEST CT WITHOUT CONTRAST,71250,351,633.00
102040,CT CHEST CT WITH CONTRAST,71260,351,885.75
102041,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1944.50
102042,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1964.25
102043,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1763.00
102044,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1908.75
102045,CT PELVIS CT WITHOUT CONTRAST,72192,351,1484.50
102046,CT HEAD CT WITHOUT CONTRAST,70450,351,1597.00
102047,CT HEAD CT WITH CONTRAST,70460,351,2036.75
102048,CT CHEST CT WITHOUT CONTRAST,71250,351,1952.50
102049,CT CHEST CT WITH CONTRAST,71260,351,1804.25
102050,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1174.00
102051,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1295.75
102052,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1997.50
102053,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,580.25
102054,CT PELVIS CT WITHOUT CONTRAST,72192,351,1884.00
102055,CT HEAD CT WITHOUT CONTRAST,70450,351,1557.75
102056,CT HEAD CT WITH CONTRAST,70460,351,1383.50
102057,CT CHEST CT WITHOUT CONTRAST,71250,351,1650.00
102058,CT CHEST CT WITH CONTRAST,71260,351,1423.75
102059,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1378.50
102060,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,619.25
102061,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1682.00
102062,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,852.75
102063,CT PELVIS CT WITHOUT CONTRAST,72192,351,1412.50
102064,CT HEAD CT WITHOUT CONTRAST,70450,351,1903.25
102065,CT HEAD CT WITH CONTRAST,70460,351,1858.00
102066,CT CHEST CT WITHOUT CONTRAST,71250,351,1930.75
102067,CT CHEST CT WITH CONTRAST,71260,351,687.50
102068,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1621.00
102069,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,974.75
102070,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1310.50
102071,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,997.25
102072,CT PELVIS CT WITHOUT CONTRAST,72192,351,618.00
102073,CT HEAD CT WITHOUT CONTRAST,70450,351,1244.75
102074,CT HEAD CT WITH CONTRAST,70460,351,2055.50
102075,CT CHEST CT WITHOUT CONTRAST,71250,351,1392.25
102076,CT CHEST CT WITH CONTRAST,71260,351,1757.00
102077,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,750.75
102078,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,671.50
102079,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1509.00
102080,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1570.75
102081,CT PELVIS CT WITHOUT CONTRAST,72192,351,891.50
102082,CT HEAD CT WITHOUT CONTRAST,70450,351,1808.25
102083,CT HEAD CT WITH CONTRAST,70460,351,1237.00
102084,CT CHEST CT WITHOUT CONTRAST,71250,351,1645.75
102085,CT CHEST CT WITH CONTRAST,71260,351,1933.50
102086,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1459.25
102087,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,602.00
102088,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1407.75
102089,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1507.50
102090,CT PELVIS CT WITHOUT CONTRAST,72192,351,2051.00
102091,CT HEAD CT WITHOUT CONTRAST,70450,351,1416.75
102092,CT HEAD CT WITH CONTRAST,70460,351,1559.50
102093,CT CHEST CT WITHOUT CONTRAST,71250,351,834.25
102094,CT CHEST CT WITH CONTRAST,71260,351,832.00
102095,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1344.75
102096,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,2141.50
102097,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1309.25
102098,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1743.00
102099,CT PELVIS CT WITHOUT CONTRAST,72192,351,1181.75
102100,CT HEAD CT WITHOUT CONTRAST,70450,351,1066.50
102101,CT HEAD CT WITH CONTRAST,70460,351,869.00
102102,CT CHEST CT WITHOUT CONTRAST,71250,351,1253.75
102103,CT CHEST CT WITH CONTRAST,71260,351,1467.50
102104,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,2137.25
102105,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1395.00
102106,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1652.75
102107,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1790.50
102108,CT PELVIS CT WITHOUT CONTRAST,72192,351,1264.25
102109,CT HEAD CT WITHOUT CONTRAST,70450,351,1926.00
102110,CT HEAD CT WITH CONTRAST,70460,351,1704.75
102111,CT CHEST CT WITHOUT CONTRAST,71250,351,1742.50
102112,CT CHEST CT WITH CONTRAST,71260,351,833.00
102113,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1308.75
102114,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1970.50
102115,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,656.25
102116,CT LUMBAR SPINE CT WITHOUT CONTRAST,72131,351,1701.00
102117,CT PELVIS CT WITHOUT CONTRAST,72192,351,1557.75
102118,CT HEAD CT WITHOUT CONTRAST,70450,351,1955.50
102119,CT HEAD CT WITH CONTRAST,70460,351,848.25
102120,CT CHEST CT WITHOUT CONTRAST,71250,351,1320.00
102121,CT CHEST CT WITH CONTRAST,71260,351,1980.75
102122,CT ABDOMEN AND PELVIS CT WITHOUT CONTRAST,74176,351,1316.50
102123,CT ABDOMEN AND PELVIS CT WITH CONTRAST,74177,351,1290.00
102124,CT CERVICAL SPINE CT WITHOUT CONTRAST,72125,351,1110.75
102125,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2982.00
102126,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1089.75
102127,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2670.50
102128,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2980.25
102129,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,966.00
102130,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1141.75
102131,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2463.50
102132,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1421.25
102133,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1667.00
102134,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2905.75
102135,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2112.50
102136,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2165.00
102137,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2506.75
102138,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2804.50
102139,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,3042.25
102140,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2300.00
102141,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2084.75
102142,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1801.50
102143,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,3221.25
102144,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2251.00
102145,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1458.75
102146,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1474.50
102147,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1523.00
102148,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1302.75
102149,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1111.50
102150,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,879.25
102151,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2076.00
102152,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,836.75
102153,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,931.50
102154,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2562.25
102155,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1389.00
102156,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1139.75
102157,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1529.50
102158,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,3056.00
102159,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1452.75
102160,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,964.50
102161,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2101.25
102162,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2813.00
102163,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2397.75
102164,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1317.50
102165,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1572.25
102166,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1696.00
102167,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,919.75
102168,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1130.50
102169,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,3093.00
102170,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1773.75
102171,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,815.50
102172,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,3002.25
102173,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2395.00
102174,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2359.75
102175,MR BRAIN MRI WITHOUT CONTRAST,70551,610,3029.50
102176,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1064.25
102177,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1269.00
102178,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1656.75
102179,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,3232.50
102180,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2823.00
102181,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1484.75
102182,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1894.50
102183,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2676.25
102184,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2008.00
102185,MR BRAIN MRI WITHOUT CONTRAST,70551,610,3209.75
102186,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2303.50
102187,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,1517.25
102188,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2669.00
102189,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1466.75
102190,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,923.50
102191,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1999.00
102192,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,3150.75
102193,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2251.50
102194,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1507.25
102195,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2912.00
102196,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1396.75
102197,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2611.50
102198,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2077.25
102199,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1070.00
102200,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,2048.75
102201,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2026.50
102202,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2288.00
102203,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,1641.75
102204,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,2691.50
102205,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1306.25
102206,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1538.00
102207,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2288.75
102208,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,956.50
102209,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,2324.25
102210,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,1343.00
102211,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,3141.75
102212,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2307.50
102213,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,862.00
102214,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1937.75
102215,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2743.50
102216,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2915.25
102217,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2892.00
102218,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1421.75
102219,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1970.50
102220,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,3069.25
102221,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1724.00
102222,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1640.75
102223,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2549.50
102224,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1575.00
102225,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2771.75
102226,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2645.50
102227,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2902.25
102228,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2778.00
102229,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1773.75
102230,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,3134.50
102231,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,3134.25
102232,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1430.00
102233,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,3023.75
102234,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,3215.50
102235,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2739.00
102236,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,2270.75
102237,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2604.50
102238,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2783.25
102239,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,3043.00
102240,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,3134.75
102241,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,2768.50
102242,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,2672.25
102243,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,3134.00
102244,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,3064.75
102245,MR BRAIN MRI WITHOUT CONTRAST,70551,610,1768.50
102246,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,1914.00
102247,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2492.75
102248,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,2599.50
102249,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1173.25
102250,MR LUMBAR SPINE MRI WITH CONTRAST,72149,610,867.00
102251,MR UPPER EXTREMITY MRI WITHOUT CONTRAST,73221,610,1111.75
102252,MR LOWER EXTREMITY MRI WITHOUT CONTRAST,73721,610,1311.50
102253,MR ABDOMEN MRI WITHOUT CONTRAST,74181,610,2580.25
102254,MR ABDOMEN MRI WITH AND WITHOUT CONTRAST,74183,610,1509.00
102255,MR BRAIN MRI WITHOUT CONTRAST,70551,610,2907.75
102256,MR BRAIN MRI WITH AND WITHOUT CONTRAST,70553,610,3058.50
102257,MR CERVICAL SPINE MRI WITHOUT CONTRAST,72141,610,2198.00
102258,MR CERVICAL SPINE MRI WITH CONTRAST,72142,610,1482.75
102259,MR LUMBAR SPINE MRI WITHOUT CONTRAST,72148,610,1153.50
